time,cities,threat,id,description
2021-05-11 16:17:00,אזור תעשייה הדרומי אשקלון,1,7786,ירי רקטות וטילים
2021-05-11 16:17:00,אשקלון,1,7787,ירי רקטות וטילים
2021-05-11 16:17:00,מבקיעים,1,7788,ירי רקטות וטילים
2021-05-11 16:17:00,זיקים,1,7789,ירי רקטות וטילים
2021-05-11 16:17:00,כרמיה,1,7790,ירי רקטות וטילים
2021-05-11 16:17:00,יד מרדכי,1,7791,ירי רקטות וטילים
2021-05-11 16:17:00,נתיב העשרה,1,7792,ירי רקטות וטילים
2021-05-11 16:20:00,כרם שלום,1,7793,ירי רקטות וטילים
2021-05-11 16:20:00,סופה,1,7794,ירי רקטות וטילים
2021-05-11 16:26:00,נחל עוז,1,7795,ירי רקטות וטילים
2021-05-11 16:26:00,כפר עזה,1,7796,ירי רקטות וטילים
2021-05-11 16:32:00,אשקלון,1,7797,ירי רקטות וטילים
2021-05-11 16:32:00,אזור תעשייה הדרומי אשקלון,1,7798,ירי רקטות וטילים
2021-05-11 16:32:00,כרמיה,1,7799,ירי רקטות וטילים
2021-05-11 16:32:00,זיקים,1,7800,ירי רקטות וטילים
2021-05-11 16:32:00,יד מרדכי,1,7801,ירי רקטות וטילים
2021-05-11 16:32:00,מבקיעים,1,7802,ירי רקטות וטילים
2021-05-11 16:32:00,נתיב העשרה,1,7803,ירי רקטות וטילים
2021-05-11 16:46:00,אזור תעשייה הדרומי אשקלון,1,7804,ירי רקטות וטילים
2021-05-11 16:46:00,זיקים,1,7805,ירי רקטות וטילים
2021-05-11 16:46:00,כרמיה,1,7806,ירי רקטות וטילים
2021-05-11 16:49:00,אשקלון,1,7807,ירי רקטות וטילים
2021-05-11 16:49:00,זיקים,1,7808,ירי רקטות וטילים
2021-05-11 16:49:00,אזור תעשייה הדרומי אשקלון,1,7809,ירי רקטות וטילים
2021-05-11 16:49:00,נתיב העשרה,1,7810,ירי רקטות וטילים
2021-05-11 16:49:00,כרמיה,1,7811,ירי רקטות וטילים
2021-05-11 17:05:00,אזור תעשייה צפוני אשקלון,1,7812,ירי רקטות וטילים
2021-05-11 17:05:00,באר גנים,1,7813,ירי רקטות וטילים
2021-05-11 17:05:00,אשקלון,1,7814,ירי רקטות וטילים
2021-05-11 17:05:00,כרמיה,1,7815,ירי רקטות וטילים
2021-05-11 17:05:00,אזור תעשייה הדרומי אשקלון,1,7816,ירי רקטות וטילים
2021-05-11 17:05:00,מבקיעים,1,7817,ירי רקטות וטילים
2021-05-11 17:05:00,נתיב העשרה,1,7818,ירי רקטות וטילים
2021-05-11 17:05:00,זיקים,1,7819,ירי רקטות וטילים
2021-05-11 17:26:00,כיסופים,1,7820,ירי רקטות וטילים
2021-05-11 17:26:00,נירים,1,7821,ירי רקטות וטילים
2021-05-11 17:26:00,עין השלושה,1,7822,ירי רקטות וטילים
2021-05-11 17:42:00,ניר יצחק,1,7823,ירי רקטות וטילים
2021-05-11 17:43:00,פרי גן,1,7824,ירי רקטות וטילים
2021-05-11 17:43:00,סופה,1,7825,ירי רקטות וטילים
2021-05-11 17:43:00,דקל,1,7826,ירי רקטות וטילים
2021-05-11 17:43:00,חולית,1,7827,ירי רקטות וטילים
2021-05-11 17:43:00,יתד,1,7828,ירי רקטות וטילים
2021-05-11 17:43:00,שדה אברהם,1,7829,ירי רקטות וטילים
2021-05-11 17:43:00,תלמי יוסף,1,7830,ירי רקטות וטילים
2021-05-11 17:48:00,נחל עוז,1,7831,ירי רקטות וטילים
2021-05-11 17:58:00,כיסופים,1,7832,ירי רקטות וטילים
2021-05-11 18:00:00,נירים,1,7833,ירי רקטות וטילים
2021-05-11 18:17:00,ניר עוז,1,7834,ירי רקטות וטילים
2021-05-11 18:24:00,זמרת ושובה,1,7835,ירי רקטות וטילים
2021-05-11 18:24:00,נחל עוז,1,7836,ירי רקטות וטילים
2021-05-11 18:24:00,סעד,1,7837,ירי רקטות וטילים
2021-05-11 18:37:00,ניר עוז,1,7838,ירי רקטות וטילים
2021-05-11 18:47:00,נירים,1,7839,ירי רקטות וטילים
2021-05-11 18:47:00,עין השלושה,1,7840,ירי רקטות וטילים
2021-05-11 18:47:00,כיסופים,1,7841,ירי רקטות וטילים
2021-05-11 18:55:00,שדה ניצן,1,7842,ירי רקטות וטילים
2021-05-11 19:13:00,כפר עזה,1,7843,ירי רקטות וטילים
2021-05-11 19:27:00,כיסופים,1,7844,ירי רקטות וטילים
2021-05-11 19:32:00,אזור תעשייה הדרומי אשקלון,1,7845,ירי רקטות וטילים
2021-05-11 19:51:00,כיסופים,1,7846,ירי רקטות וטילים
2021-05-11 19:59:00,סופה,1,7847,ירי רקטות וטילים
2021-05-11 20:00:00,ניר יצחק,1,7848,ירי רקטות וטילים
2021-05-11 20:00:00,פרי גן,1,7849,ירי רקטות וטילים
2021-05-11 20:02:00,סופה,1,7850,ירי רקטות וטילים
2021-05-11 20:21:00, איבים,1,7851,ירי רקטות וטילים
2021-05-11 20:21:00,שדרות,1,7851,ירי רקטות וטילים
2021-05-11 20:22:00,תקומה וחוות יזרעם,1,7852,ירי רקטות וטילים
2021-05-11 20:22:00,כפר מימון ותושיה,1,7853,ירי רקטות וטילים
2021-05-11 20:22:00,נתיבות,1,7854,ירי רקטות וטילים
2021-05-11 20:22:00,זמרת ושובה,1,7855,ירי רקטות וטילים
2021-05-11 20:22:00,בית הגדי,1,7856,ירי רקטות וטילים
2021-05-11 20:22:00,יושיביה,1,7857,ירי רקטות וטילים
2021-05-11 20:22:00,תקומה,1,7858,ירי רקטות וטילים
2021-05-11 20:22:00,שרשרת,1,7859,ירי רקטות וטילים
2021-05-11 20:23:00,סעד,1,7860,ירי רקטות וטילים
2021-05-11 20:26:00,כרם שלום,1,7861,ירי רקטות וטילים
2021-05-11 20:44:00,אזור תעשייה עד הלום,1,7862,ירי רקטות וטילים
2021-05-11 20:44:00,אשדוד - א,1,7863,ירי רקטות וטילים
2021-05-11 20:44:00,אשדוד - אזור תעשייה צפוני ונ,1,7864,ירי רקטות וטילים
2021-05-11 20:44:00,אשדוד - ג,1,7865,ירי רקטות וטילים
2021-05-11 20:44:00,אשדוד - ח,1,7866,ירי רקטות וטילים
2021-05-11 20:44:00,אשדוד - יא,1,7867,ירי רקטות וטילים
2021-05-11 20:44:00,מרינה,1,7867,ירי רקטות וטילים
2021-05-11 20:44:00,בית עזרא,1,7868,ירי רקטות וטילים
2021-05-11 20:44:00,ניצן,1,7869,ירי רקטות וטילים
2021-05-11 20:44:00,ניצנים,1,7870,ירי רקטות וטילים
2021-05-11 20:44:00,אזור תעשייה צפוני אשקלון,1,7871,ירי רקטות וטילים
2021-05-11 20:44:00,אשקלון,1,7872,ירי רקטות וטילים
2021-05-11 20:44:00,אזור תעשייה הדרומי אשקלון,1,7873,ירי רקטות וטילים
2021-05-11 20:44:00,בית שקמה,1,7874,ירי רקטות וטילים
2021-05-11 20:44:00,בת הדר,1,7875,ירי רקטות וטילים
2021-05-11 20:44:00,גיאה,1,7876,ירי רקטות וטילים
2021-05-11 20:44:00,מבקיעים,1,7877,ירי רקטות וטילים
2021-05-11 20:46:00,תל אביב - מזרח,1,7878,ירי רקטות וטילים
2021-05-11 20:46:00,תל אביב - עבר הירקון,1,7879,ירי רקטות וטילים
2021-05-11 20:46:00,אזור,1,7880,ירי רקטות וטילים
2021-05-11 20:46:00,אשדוד - א,1,7881,ירי רקטות וטילים
2021-05-11 20:46:00,אשדוד - ג,1,7882,ירי רקטות וטילים
2021-05-11 20:46:00,אשדוד - ח,1,7883,ירי רקטות וטילים
2021-05-11 20:46:00,בני ברק,1,7884,ירי רקטות וטילים
2021-05-11 20:46:00,גבעת חן,1,7885,ירי רקטות וטילים
2021-05-11 20:46:00,גבעתיים,1,7886,ירי רקטות וטילים
2021-05-11 20:46:00,מקווה ישראל,1,7887,ירי רקטות וטילים
2021-05-11 20:46:00,פארק תעשיות פלמחים,1,7888,ירי רקטות וטילים
2021-05-11 20:46:00,פתח תקווה,1,7889,ירי רקטות וטילים
2021-05-11 20:46:00,רמת גן - מערב,1,7890,ירי רקטות וטילים
2021-05-11 20:46:00,רמת השרון,1,7891,ירי רקטות וטילים
2021-05-11 20:46:00,הוד השרון,1,7892,ירי רקטות וטילים
2021-05-11 20:46:00,רמות השבים,1,7893,ירי רקטות וטילים
2021-05-11 20:46:00,תל מונד,1,7894,ירי רקטות וטילים
2021-05-11 20:46:00,בני ציון,1,7895,ירי רקטות וטילים
2021-05-11 20:46:00,בצרה,1,7896,ירי רקטות וטילים
2021-05-11 20:46:00,ינוב,1,7897,ירי רקטות וטילים
2021-05-11 20:46:00,בית סוהר השרון,1,7898,ירי רקטות וטילים
2021-05-11 20:46:00,תל אביב - דרום העיר ויפו,1,7899,ירי רקטות וטילים
2021-05-11 20:46:00,בת-ים,1,7900,ירי רקטות וטילים
2021-05-11 20:46:00,חולון,1,7901,ירי רקטות וטילים
2021-05-11 20:46:00,פלמחים,1,7902,ירי רקטות וטילים
2021-05-11 20:46:00,ראשון לציון - מערב,1,7903,ירי רקטות וטילים
2021-05-11 20:46:00,אור יהודה,1,7904,ירי רקטות וטילים
2021-05-11 20:46:00,אזור תעשייה עד הלום,1,7905,ירי רקטות וטילים
2021-05-11 20:46:00,בני דרום,1,7906,ירי רקטות וטילים
2021-05-11 20:46:00,ניר גלים,1,7907,ירי רקטות וטילים
2021-05-11 20:46:00,ראשון לציון - מזרח,1,7908,ירי רקטות וטילים
2021-05-11 20:46:00,אירוס,1,7909,ירי רקטות וטילים
2021-05-11 20:46:00,בית חנן,1,7910,ירי רקטות וטילים
2021-05-11 20:46:00,גאליה,1,7911,ירי רקטות וטילים
2021-05-11 20:46:00,יבנה,1,7912,ירי רקטות וטילים
2021-05-11 20:46:00,כפר הנגיד,1,7913,ירי רקטות וטילים
2021-05-11 20:47:00,גני תקווה,1,7914,ירי רקטות וטילים
2021-05-11 20:47:00,חגור,1,7915,ירי רקטות וטילים
2021-05-11 20:47:00,חורשים,1,7916,ירי רקטות וטילים
2021-05-11 20:47:00,טירה,1,7917,ירי רקטות וטילים
2021-05-11 20:47:00,ירחיב,1,7918,ירי רקטות וטילים
2021-05-11 20:47:00,ירקונה,1,7919,ירי רקטות וטילים
2021-05-11 20:47:00,ישרש,1,7920,ירי רקטות וטילים
2021-05-11 20:47:00,כפר ברא,1,7921,ירי רקטות וטילים
2021-05-11 20:47:00,כפר הס,1,7922,ירי רקטות וטילים
2021-05-11 20:47:00,כפר מל''ל,1,7923,ירי רקטות וטילים
2021-05-11 20:47:00,כפר קאסם,1,7924,ירי רקטות וטילים
2021-05-11 20:47:00,לוד,1,7925,ירי רקטות וטילים
2021-05-11 20:47:00,מגשימים,1,7926,ירי רקטות וטילים
2021-05-11 20:47:00,מזור,1,7927,ירי רקטות וטילים
2021-05-11 20:47:00,מצליח,1,7928,ירי רקטות וטילים
2021-05-11 20:47:00,מתן,1,7929,ירי רקטות וטילים
2021-05-11 20:47:00,נווה ימין,1,7930,ירי רקטות וטילים
2021-05-11 20:47:00,נווה ירק,1,7931,ירי רקטות וטילים
2021-05-11 20:47:00,נופך,1,7932,ירי רקטות וטילים
2021-05-11 20:47:00,נחלים,1,7933,ירי רקטות וטילים
2021-05-11 20:47:00,נחשונים,1,7934,ירי רקטות וטילים
2021-05-11 20:47:00,ניר אליהו,1,7935,ירי רקטות וטילים
2021-05-11 20:47:00,ניר צבי,1,7936,ירי רקטות וטילים
2021-05-11 20:47:00,עדנים,1,7937,ירי רקטות וטילים
2021-05-11 20:47:00,עינת,1,7938,ירי רקטות וטילים
2021-05-11 20:47:00,צופית,1,7939,ירי רקטות וטילים
2021-05-11 20:47:00,קדרון,1,7940,ירי רקטות וטילים
2021-05-11 20:47:00,ראש העין,1,7941,ירי רקטות וטילים
2021-05-11 20:47:00,רינתיה,1,7942,ירי רקטות וטילים
2021-05-11 20:47:00,רמלה,1,7943,ירי רקטות וטילים
2021-05-11 20:47:00,רמת הכובש,1,7944,ירי רקטות וטילים
2021-05-11 20:47:00,שדי חמד,1,7945,ירי רקטות וטילים
2021-05-11 20:47:00,תחנת רכבת ראש העין,1,7946,ירי רקטות וטילים
2021-05-11 20:47:00,תעשיון חצב,1,7947,ירי רקטות וטילים
2021-05-11 20:47:00,תעשיון צריפין,1,7948,ירי רקטות וטילים
2021-05-11 20:47:00,אבן יהודה,1,7949,ירי רקטות וטילים
2021-05-11 20:47:00,תל אביב - מרכז העיר,1,7950,ירי רקטות וטילים
2021-05-11 20:47:00,עולש,1,7951,ירי רקטות וטילים
2021-05-11 20:47:00,טייבה,1,7952,ירי רקטות וטילים
2021-05-11 20:47:00,יד בנימין,1,7953,ירי רקטות וטילים
2021-05-11 20:47:00,ינון,1,7954,ירי רקטות וטילים
2021-05-11 20:47:00,יעף,1,7955,ירי רקטות וטילים
2021-05-11 20:47:00,כוכב יאיר - צור יגאל,1,7956,ירי רקטות וטילים
2021-05-11 20:47:00,כפר אחים,1,7957,ירי רקטות וטילים
2021-05-11 20:47:00,כפר הרי''ף וצומת ראם,1,7958,ירי רקטות וטילים
2021-05-11 20:47:00,כפר ורבורג,1,7959,ירי רקטות וטילים
2021-05-11 20:47:00,כפר נוער בן שמן,1,7960,ירי רקטות וטילים
2021-05-11 20:47:00,נירית,1,7961,ירי רקטות וטילים
2021-05-11 20:47:00,עזריאל,1,7962,ירי רקטות וטילים
2021-05-11 20:47:00,ערוגות,1,7963,ירי רקטות וטילים
2021-05-11 20:47:00,צור יצחק,1,7964,ירי רקטות וטילים
2021-05-11 20:47:00,צור נתן,1,7965,ירי רקטות וטילים
2021-05-11 20:47:00,קריית מלאכי,1,7966,ירי רקטות וטילים
2021-05-11 20:47:00,תימורים,1,7967,ירי רקטות וטילים
2021-05-11 20:47:00,תלמי יחיאל,1,7968,ירי רקטות וטילים
2021-05-11 20:47:00,אלפי מנשה,1,7969,ירי רקטות וטילים
2021-05-11 20:47:00,אלקנה,1,7970,ירי רקטות וטילים
2021-05-11 20:47:00,בית חשמונאי,1,7971,ירי רקטות וטילים
2021-05-11 20:47:00,בית נחמיה,1,7972,ירי רקטות וטילים
2021-05-11 20:47:00,בית עוזיאל,1,7973,ירי רקטות וטילים
2021-05-11 20:47:00,בקוע,1,7974,ירי רקטות וטילים
2021-05-11 20:47:00,גזר,1,7975,ירי רקטות וטילים
2021-05-11 20:47:00,חולדה,1,7976,ירי רקטות וטילים
2021-05-11 20:47:00,טל שחר,1,7977,ירי רקטות וטילים
2021-05-11 20:47:00,יד רמב''ם,1,7978,ירי רקטות וטילים
2021-05-11 20:47:00,יסודות,1,7979,ירי רקטות וטילים
2021-05-11 20:47:00,כפר בן נון,1,7980,ירי רקטות וטילים
2021-05-11 20:47:00,כפר שמואל,1,7981,ירי רקטות וטילים
2021-05-11 20:47:00,כרמי יוסף,1,7982,ירי רקטות וטילים
2021-05-11 20:47:00,מעלה שומרון,1,7983,ירי רקטות וטילים
2021-05-11 20:47:00,משמר איילון,1,7984,ירי רקטות וטילים
2021-05-11 20:47:00,משמר דוד,1,7985,ירי רקטות וטילים
2021-05-11 20:47:00,נצר חזני,1,7986,ירי רקטות וטילים
2021-05-11 20:47:00,כפר יעבץ,1,7987,ירי רקטות וטילים
2021-05-11 20:47:00,כפר עבודה,1,7988,ירי רקטות וטילים
2021-05-11 20:47:00,עין ורד,1,7989,ירי רקטות וטילים
2021-05-11 20:47:00,עין שריד,1,7990,ירי רקטות וטילים
2021-05-11 20:47:00,פורת,1,7991,ירי רקטות וטילים
2021-05-11 20:47:00,צורן,1,7992,ירי רקטות וטילים
2021-05-11 20:47:00,קלנסווה,1,7993,ירי רקטות וטילים
2021-05-11 20:47:00,בית עזרא,1,7994,ירי רקטות וטילים
2021-05-11 20:47:00,ניצן,1,7995,ירי רקטות וטילים
2021-05-11 20:47:00,ניצנים,1,7996,ירי רקטות וטילים
2021-05-11 20:47:00,כפר סילבר,1,7997,ירי רקטות וטילים
2021-05-11 20:48:00,אזור תעשייה הדרומי אשקלון,1,7998,ירי רקטות וטילים
2021-05-11 20:48:00,אשדוד - אזור תעשייה צפוני ונ,1,7999,ירי רקטות וטילים
2021-05-11 20:48:00,מרינה,1,8000,ירי רקטות וטילים
2021-05-11 20:48:00,אשדוד - יא,1,8000,ירי רקטות וטילים
2021-05-11 20:48:00,בארותיים,1,8001,ירי רקטות וטילים
2021-05-11 20:48:00,בורגתה,1,8002,ירי רקטות וטילים
2021-05-11 20:48:00,תנובות,1,8003,ירי רקטות וטילים
2021-05-11 20:48:00,אזור תעשייה עד הלום,1,8004,ירי רקטות וטילים
2021-05-11 20:48:00,אשדוד - א,1,8005,ירי רקטות וטילים
2021-05-11 20:48:00,אשדוד - אזור תעשייה צפוני ונ,1,8006,ירי רקטות וטילים
2021-05-11 20:48:00,אשדוד - ג,1,8007,ירי רקטות וטילים
2021-05-11 20:48:00,אשדוד - ח,1,8008,ירי רקטות וטילים
2021-05-11 20:48:00,מרינה,1,8009,ירי רקטות וטילים
2021-05-11 20:48:00,אשדוד - יא,1,8009,ירי רקטות וטילים
2021-05-11 20:48:00,בני דרום,1,8010,ירי רקטות וטילים
2021-05-11 20:48:00,ניר גלים,1,8011,ירי רקטות וטילים
2021-05-11 20:48:00,אביגדור,1,8012,ירי רקטות וטילים
2021-05-11 20:48:00,אורות,1,8013,ירי רקטות וטילים
2021-05-11 20:48:00,אחווה,1,8014,ירי רקטות וטילים
2021-05-11 20:48:00,באר טוביה,1,8015,ירי רקטות וטילים
2021-05-11 20:48:00,בית אלעזרי,1,8016,ירי רקטות וטילים
2021-05-11 20:48:00,בית חלקיה,1,8017,ירי רקטות וטילים
2021-05-11 20:48:00,בני ראם,1,8018,ירי רקטות וטילים
2021-05-11 20:48:00,גאליה,1,8019,ירי רקטות וטילים
2021-05-11 20:48:00,גדרה,1,8020,ירי רקטות וטילים
2021-05-11 20:48:00,גני טל,1,8021,ירי רקטות וטילים
2021-05-11 20:48:00,חפץ חיים,1,8022,ירי רקטות וטילים
2021-05-11 20:48:00,יבנה,1,8023,ירי רקטות וטילים
2021-05-11 20:48:00,יד בנימין,1,8024,ירי רקטות וטילים
2021-05-11 20:48:00,ינון,1,8025,ירי רקטות וטילים
2021-05-11 20:48:00,כפר אחים,1,8026,ירי רקטות וטילים
2021-05-11 20:48:00,כפר הנגיד,1,8027,ירי רקטות וטילים
2021-05-11 20:48:00,כפר הרי''ף וצומת ראם,1,8028,ירי רקטות וטילים
2021-05-11 20:48:00,כפר ורבורג,1,8029,ירי רקטות וטילים
2021-05-11 20:48:00,ערוגות,1,8030,ירי רקטות וטילים
2021-05-11 20:48:00,קדרון,1,8031,ירי רקטות וטילים
2021-05-11 20:48:00,קריית מלאכי,1,8032,ירי רקטות וטילים
2021-05-11 20:48:00,שער אפרים,1,8033,ירי רקטות וטילים
2021-05-11 20:48:00,תלמי יחיאל,1,8034,ירי רקטות וטילים
2021-05-11 20:48:00,אזור תעשייה כנות,1,8035,ירי רקטות וטילים
2021-05-11 20:48:00,ביצרון,1,8036,ירי רקטות וטילים
2021-05-11 20:48:00,בית גמליאל,1,8037,ירי רקטות וטילים
2021-05-11 20:48:00,בן זכאי,1,8038,ירי רקטות וטילים
2021-05-11 20:48:00,בני עי''ש,1,8039,ירי רקטות וטילים
2021-05-11 20:48:00,גבעת שמואל,1,8040,ירי רקטות וטילים
2021-05-11 20:48:00,פתח תקווה,1,8041,ירי רקטות וטילים
2021-05-11 20:48:00,רעננה,1,8042,ירי רקטות וטילים
2021-05-11 20:48:00,כפר סבא,1,8043,ירי רקטות וטילים
2021-05-11 20:48:00,בני ציון,1,8044,ירי רקטות וטילים
2021-05-11 20:48:00,בצרה,1,8045,ירי רקטות וטילים
2021-05-11 20:48:00,אור יהודה,1,8046,ירי רקטות וטילים
2021-05-11 20:48:00,אזור,1,8047,ירי רקטות וטילים
2021-05-11 20:48:00,קריית אונו,1,8048,ירי רקטות וטילים
2021-05-11 20:48:00,חמד,1,8049,ירי רקטות וטילים
2021-05-11 20:48:00,משמר השבעה,1,8050,ירי רקטות וטילים
2021-05-11 20:48:00,גנות,1,8051,ירי רקטות וטילים
2021-05-11 20:48:00,תל אביב - דרום העיר ויפו,1,8052,ירי רקטות וטילים
2021-05-11 20:48:00,תל אביב - מזרח,1,8053,ירי רקטות וטילים
2021-05-11 20:48:00,תל אביב - מרכז העיר,1,8054,ירי רקטות וטילים
2021-05-11 20:48:00,תל אביב - עבר הירקון,1,8055,ירי רקטות וטילים
2021-05-11 20:48:00,בני ברק,1,8056,ירי רקטות וטילים
2021-05-11 20:48:00,גבעתיים,1,8057,ירי רקטות וטילים
2021-05-11 20:48:00,הרצליה - מרכז וגליל ים,1,8058,ירי רקטות וטילים
2021-05-11 20:48:00,הרצליה - פיתוח,1,8059,ירי רקטות וטילים
2021-05-11 20:48:00,רמת גן - מערב,1,8060,ירי רקטות וטילים
2021-05-11 20:48:00,רמת השרון,1,8061,ירי רקטות וטילים
2021-05-11 20:48:00,מתחם פי גלילות,1,8062,ירי רקטות וטילים
2021-05-11 20:48:00,רמת גן - מזרח,1,8063,ירי רקטות וטילים
2021-05-11 20:48:00,גני תקווה,1,8064,ירי רקטות וטילים
2021-05-11 20:48:00,ראשון לציון - מזרח,1,8065,ירי רקטות וטילים
2021-05-11 20:48:00,באר יעקב,1,8066,ירי רקטות וטילים
2021-05-11 20:48:00,לוד,1,8067,ירי רקטות וטילים
2021-05-11 20:48:00,ניר צבי,1,8068,ירי רקטות וטילים
2021-05-11 20:48:00,תעשיון צריפין,1,8069,ירי רקטות וטילים
2021-05-11 20:48:00,אחיעזר,1,8070,ירי רקטות וטילים
2021-05-11 20:48:00,זיתן,1,8071,ירי רקטות וטילים
2021-05-11 20:48:00,יגל,1,8072,ירי רקטות וטילים
2021-05-11 20:48:00,כפר חב''ד,1,8073,ירי רקטות וטילים
2021-05-11 20:48:00,צפריה,1,8074,ירי רקטות וטילים
2021-05-11 20:48:00,בת-ים,1,8075,ירי רקטות וטילים
2021-05-11 20:48:00,מקווה ישראל,1,8076,ירי רקטות וטילים
2021-05-11 20:48:00,ראשון לציון - מערב,1,8077,ירי רקטות וטילים
2021-05-11 20:48:00,חולון,1,8078,ירי רקטות וטילים
2021-05-11 20:48:00,בית דגן,1,8079,ירי רקטות וטילים
2021-05-11 20:48:00,גבעת השלושה,1,8080,ירי רקטות וטילים
2021-05-11 20:48:00,גבעת חן,1,8081,ירי רקטות וטילים
2021-05-11 20:48:00,כפר שמריהו,1,8082,ירי רקטות וטילים
2021-05-11 20:48:00,אלישמע,1,8083,ירי רקטות וטילים
2021-05-11 20:48:00,ג'לג'וליה,1,8084,ירי רקטות וטילים
2021-05-11 20:48:00,גני עם,1,8085,ירי רקטות וטילים
2021-05-11 20:48:00,הוד השרון,1,8086,ירי רקטות וטילים
2021-05-11 20:48:00,חגור,1,8087,ירי רקטות וטילים
2021-05-11 20:48:00,חורשים,1,8088,ירי רקטות וטילים
2021-05-11 20:48:00,ירקונה,1,8089,ירי רקטות וטילים
2021-05-11 20:48:00,כפר ברא,1,8090,ירי רקטות וטילים
2021-05-11 20:48:00,כפר מל''ל,1,8091,ירי רקטות וטילים
2021-05-11 20:48:00,כפר קאסם,1,8092,ירי רקטות וטילים
2021-05-11 20:48:00,נווה ימין,1,8093,ירי רקטות וטילים
2021-05-11 20:48:00,נווה ירק,1,8094,ירי רקטות וטילים
2021-05-11 20:48:00,עדנים,1,8095,ירי רקטות וטילים
2021-05-11 20:48:00,ראש העין,1,8096,ירי רקטות וטילים
2021-05-11 20:48:00,רמות השבים,1,8097,ירי רקטות וטילים
2021-05-11 20:48:00,שדי חמד,1,8098,ירי רקטות וטילים
2021-05-11 20:48:00,תחנת רכבת ראש העין,1,8099,ירי רקטות וטילים
2021-05-11 20:48:00,ארסוף,1,8100,ירי רקטות וטילים
2021-05-11 20:48:00,רשפון,1,8101,ירי רקטות וטילים
2021-05-11 20:48:00,אזור תעשייה אפק ולב הארץ,1,8102,ירי רקטות וטילים
2021-05-11 20:48:00,מועצה אזורית דרום השרון,1,8103,ירי רקטות וטילים
2021-05-11 20:50:00,ראשון לציון - מזרח,1,8104,ירי רקטות וטילים
2021-05-11 20:50:00,אירוס,1,8105,ירי רקטות וטילים
2021-05-11 20:50:00,בית חנן,1,8106,ירי רקטות וטילים
2021-05-11 20:50:00,יבנה,1,8107,ירי רקטות וטילים
2021-05-11 20:50:00,כפר הנגיד,1,8108,ירי רקטות וטילים
2021-05-11 20:50:00,נטעים,1,8109,ירי רקטות וטילים
2021-05-11 20:50:00,נס ציונה,1,8110,ירי רקטות וטילים
2021-05-11 20:50:00,עיינות,1,8111,ירי רקטות וטילים
2021-05-11 20:50:00,בן זכאי,1,8112,ירי רקטות וטילים
2021-05-11 20:50:00,פארק תעשיות פלמחים,1,8113,ירי רקטות וטילים
2021-05-11 20:50:00,ראשון לציון - מערב,1,8114,ירי רקטות וטילים
2021-05-11 20:50:00,גן שורק,1,8115,ירי רקטות וטילים
2021-05-11 20:50:00,בית אלעזרי,1,8116,ירי רקטות וטילים
2021-05-11 20:50:00,גדרה,1,8117,ירי רקטות וטילים
2021-05-11 20:50:00,קדרון,1,8118,ירי רקטות וטילים
2021-05-11 20:50:00,אזור תעשייה כנות,1,8119,ירי רקטות וטילים
2021-05-11 20:50:00,גני הדר,1,8120,ירי רקטות וטילים
2021-05-11 20:50:00,גני יוחנן,1,8121,ירי רקטות וטילים
2021-05-11 20:50:00,כפר ביל''ו,1,8122,ירי רקטות וטילים
2021-05-11 20:50:00,מזכרת בתיה,1,8123,ירי רקטות וטילים
2021-05-11 20:50:00,נען,1,8124,ירי רקטות וטילים
2021-05-11 20:50:00,סתריה,1,8125,ירי רקטות וטילים
2021-05-11 20:50:00,קריית עקרון,1,8126,ירי רקטות וטילים
2021-05-11 20:50:00,רמות מאיר,1,8127,ירי רקטות וטילים
2021-05-11 20:51:00,חולון,1,8128,ירי רקטות וטילים
2021-05-11 20:51:00,אזור תעשייה הדרומי אשקלון,1,8129,ירי רקטות וטילים
2021-05-11 20:51:00,אשדוד - אזור תעשייה צפוני ונ,1,8130,ירי רקטות וטילים
2021-05-11 20:51:00,ברכיה,1,8131,ירי רקטות וטילים
2021-05-11 20:51:00,הודיה,1,8132,ירי רקטות וטילים
2021-05-11 20:51:00,משען,1,8133,ירי רקטות וטילים
2021-05-11 20:51:00,נצר סרני,1,8134,ירי רקטות וטילים
2021-05-11 20:51:00,באר יעקב,1,8135,ירי רקטות וטילים
2021-05-11 20:51:00,אזור תעשייה צפוני אשקלון,1,8136,ירי רקטות וטילים
2021-05-11 20:51:00,אשקלון,1,8137,ירי רקטות וטילים
2021-05-11 20:51:00,באר גנים,1,8138,ירי רקטות וטילים
2021-05-11 20:51:00,זיקים,1,8139,ירי רקטות וטילים
2021-05-11 20:51:00,כרמיה,1,8140,ירי רקטות וטילים
2021-05-11 20:51:00,נתיב העשרה,1,8141,ירי רקטות וטילים
2021-05-11 20:51:00,נתניה - מזרח,1,8142,ירי רקטות וטילים
2021-05-11 20:51:00,אבן יהודה,1,8143,ירי רקטות וטילים
2021-05-11 20:51:00,אודים,1,8144,ירי רקטות וטילים
2021-05-11 20:51:00,בית יהושע,1,8145,ירי רקטות וטילים
2021-05-11 20:51:00,כפר נטר,1,8146,ירי רקטות וטילים
2021-05-11 20:51:00,תל אביב - דרום העיר ויפו,1,8147,ירי רקטות וטילים
2021-05-11 20:51:00,בת-ים,1,8148,ירי רקטות וטילים
2021-05-11 20:51:00,הרצליה - פיתוח,1,8149,ירי רקטות וטילים
2021-05-11 20:51:00,ארסוף,1,8150,ירי רקטות וטילים
2021-05-11 20:51:00,כפר אביב,1,8151,ירי רקטות וטילים
